state	county	Year	abbrev	aor	activationdate	submissions	identmatch_lescl1	identmatch_lescl23	identmatch_total	removals_convictedcriminalsl1	removals_convictedcriminalsl2	removals_convictedcriminalsl3	removals_icefugitives12	priorremovalsandreturns13	ewisvisaviolatorsandoverstays1	removals_total	observ	T02A_001	T02A_002	T02A_003	T073_001	censusjurmerge	Early	Mail	Polling	Unknown	Null	Absentee	CVAP	allmissing	GEOid2	GEOid	latinovote	latinoturnout	citpctlatino	stateid	had_govelection	had_senelection
"North Carolina"	"Pamlico"	2010	"NC"	"ATL"	"2/15/2011"	"406"	"2"	"2"	"4"	0	0	0	0	0	0	"0"	1959	566.75	336.5372	230.2128	4337	3	2	0	4	0	96	0	40	0	37137	"0500000US37137"	6	.15	.0040323	47	0	1
"North Carolina"	"Pasquotank"	2002	"NC"	"ATL"	"3/15/2011"	"1,643"	"4"	"6"	"10"	0	0	2	0	0	0	"2"	1960	289.4368	226.8801	62.55668	9753	3	0	0	13	0	413	0	156	0	37139	"0500000US37139"	13	.0833333	.0119771	47	0	1
"North Carolina"	"Pasquotank"	2006	"NC"	"ATL"	"3/15/2011"	"1,643"	"4"	"6"	"10"	0	0	2	0	0	0	"2"	1960	289.4368	226.8801	62.55668	9753	3	5	0	14	0	384	1	409	0	37139	"0500000US37139"	20	.0488998	.0119771	47	0	0
"North Carolina"	"Pasquotank"	2010	"NC"	"ATL"	"3/15/2011"	"1,643"	"4"	"6"	"10"	0	0	2	0	0	0	"2"	1960	289.4368	226.8801	62.55668	9753	3	16	0	22	0	366	0	409	0	37139	"0500000US37139"	38	.0929095	.0119771	47	0	1
"North Carolina"	"Pender"	2002	"NC"	"ATL"	"12/14/2010"	"711"	"3"	"6"	"9"	1	0	1	0	0	0	"2"	1961	932.7859	869.795	62.99094	15719	3	0	0	18	0	770	1	409	0	37141	"0500000US37141"	19	.0464548	.0153781	47	0	1
"North Carolina"	"Pender"	2006	"NC"	"ATL"	"12/14/2010"	"711"	"3"	"6"	"9"	1	0	1	0	0	0	"2"	1961	932.7859	869.795	62.99094	15719	3	8	0	23	0	726	1	340	0	37141	"0500000US37141"	32	.0941176	.0153781	47	0	0
"North Carolina"	"Pender"	2010	"NC"	"ATL"	"12/14/2010"	"711"	"3"	"6"	"9"	1	0	1	0	0	0	"2"	1961	932.7859	869.795	62.99094	15719	3	26	0	39	3	689	1	553	0	37141	"0500000US37141"	69	.124774	.0153781	47	0	1
"North Carolina"	"Person"	2002	"NC"	"ATL"	"12/14/2010"	"1,525"	"7"	"7"	"14"	1	0	1	0	2	0	"4"	1963	404.0787	392.3217	11.75698	11426	3	0	0	8	0	434	1	201	0	37145	"0500000US37145"	9	.0447761	.0089449	47	0	1
"North Carolina"	"Person"	2006	"NC"	"ATL"	"12/14/2010"	"1,525"	"7"	"7"	"14"	1	0	1	0	2	0	"4"	1963	404.0787	392.3217	11.75698	11426	3	7	0	21	0	406	0	306	0	37145	"0500000US37145"	28	.0915033	.0089449	47	0	0
"North Carolina"	"Person"	2010	"NC"	"ATL"	"12/14/2010"	"1,525"	"7"	"7"	"14"	1	0	1	0	2	0	"4"	1963	404.0787	392.3217	11.75698	11426	3	13	0	24	1	395	1	306	0	37145	"0500000US37145"	39	.127451	.0089449	47	0	1
"North Carolina"	"Pitt"	2002	"NC"	"ATL"	"12/14/2010"	"7,464"	"50"	"69"	"119"	3	4	10	0	6	0	"23"	1964	654.8248	651.9745	2.850264	36904	3	6	0	50	0	2769	3	1065	0	37147	"0500000US37147"	59	.0553991	.0207853	47	0	1
"North Carolina"	"Pitt"	2006	"NC"	"ATL"	"12/14/2010"	"7,464"	"50"	"69"	"119"	3	4	10	0	6	0	"23"	1964	654.8248	651.9745	2.850264	36904	3	7	0	72	0	2592	1	2388	0	37147	"0500000US37147"	80	.0335008	.0207853	47	0	0
"North Carolina"	"Pitt"	2010	"NC"	"ATL"	"12/14/2010"	"7,464"	"50"	"69"	"119"	3	4	10	0	6	0	"23"	1964	654.8248	651.9745	2.850264	36904	3	60	0	131	17	2459	5	2050	0	37147	"0500000US37147"	213	.1039024	.0207853	47	0	1
"North Carolina"	"Polk"	2002	"NC"	"ATL"	"8/10/2010"	"733"	"6"	"18"	"24"	2	4	3	0	0	0	"9"	1965	238.5352	237.7892	.7460591	6793	3	0	0	9	0	271	3	175	0	37149	"0500000US37149"	12	.0685714	.0221843	47	0	1
"North Carolina"	"Polk"	2006	"NC"	"ATL"	"8/10/2010"	"733"	"6"	"18"	"24"	2	4	3	0	0	0	"9"	1965	238.5352	237.7892	.7460591	6793	3	11	0	17	0	243	1	397	0	37149	"0500000US37149"	29	.0730479	.0221843	47	0	0
"North Carolina"	"Polk"	2010	"NC"	"ATL"	"8/10/2010"	"733"	"6"	"18"	"24"	2	4	3	0	0	0	"9"	1965	238.5352	237.7892	.7460591	6793	3	18	0	18	1	234	1	397	0	37149	"0500000US37149"	38	.0957179	.0221843	47	0	1
"North Carolina"	"Randolph"	2002	"NC"	"ATL"	"11/16/2010"	"2,855"	"40"	"29"	"69"	2	2	2	0	8	2	"16"	1966	789.35	782.5175	6.832509	40410	3	0	0	38	0	3892	6	1126	0	37151	"0500000US37151"	44	.0390764	.0226593	47	0	1
"North Carolina"	"Randolph"	2006	"NC"	"ATL"	"11/16/2010"	"2,855"	"40"	"29"	"69"	2	2	2	0	8	2	"16"	1966	789.35	782.5175	6.832509	40410	3	18	0	72	0	3783	1	1366	0	37151	"0500000US37151"	91	.0666179	.0226593	47	0	0
"North Carolina"	"Randolph"	2010	"NC"	"ATL"	"11/16/2010"	"2,855"	"40"	"29"	"69"	2	2	2	0	8	2	"16"	1966	789.35	782.5175	6.832509	40410	3	34	0	133	2	3705	0	2832	0	37151	"0500000US37151"	169	.0596751	.0226593	47	0	1
"North Carolina"	"Richmond"	2002	"NC"	"ATL"	"11/16/2010"	"1,446"	"4"	"4"	"8"	1	0	0	0	0	0	"1"	1967	479.9182	473.8214	6.096867	12102	3	0	0	21	0	618	1	303	0	37153	"0500000US37153"	22	.0726073	.0074401	47	0	1
"North Carolina"	"Richmond"	2006	"NC"	"ATL"	"11/16/2010"	"1,446"	"4"	"4"	"8"	1	0	0	0	0	0	"1"	1967	479.9182	473.8214	6.096867	12102	3	1	0	16	0	594	0	231	0	37153	"0500000US37153"	17	.0735931	.0074401	47	0	0
"North Carolina"	"Richmond"	2010	"NC"	"ATL"	"11/16/2010"	"1,446"	"4"	"4"	"8"	1	0	0	0	0	0	"1"	1967	479.9182	473.8214	6.096867	12102	3	14	0	31	0	564	2	279	0	37153	"0500000US37153"	47	.1684588	.0074401	47	0	1
"North Carolina"	"Robeson"	2002	"NC"	"ATL"	"1/19/2011"	"4,390"	"22"	"27"	"49"	1	4	1	0	3	1	"10"	1968	950.9869	949.2208	1.766126	31336	3	0	0	20	0	1778	1	873	0	37155	"0500000US37155"	21	.024055	.008713	47	0	1
"North Carolina"	"Robeson"	2006	"NC"	"ATL"	"1/19/2011"	"4,390"	"22"	"27"	"49"	1	4	1	0	3	1	"10"	1968	950.9869	949.2208	1.766126	31336	3	2	0	24	0	1754	0	2131	0	37155	"0500000US37155"	26	.0122008	.008713	47	0	0
"North Carolina"	"Robeson"	2010	"NC"	"ATL"	"1/19/2011"	"4,390"	"22"	"27"	"49"	1	4	1	0	3	1	"10"	1968	950.9869	949.2208	1.766126	31336	3	17	0	58	2	1702	1	1152	0	37155	"0500000US37155"	78	.0677083	.008713	47	0	1
"North Carolina"	"Rockingham"	2002	"NC"	"ATL"	"10/13/2010"	"2,067"	"16"	"30"	"46"	4	7	8	1	3	0	"23"	1969	572.7053	565.551	7.154351	27020	3	0	0	24	0	1267	1	586	0	37157	"0500000US37157"	25	.0426621	.0087673	47	0	1
"North Carolina"	"Rockingham"	2006	"NC"	"ATL"	"10/13/2010"	"2,067"	"16"	"30"	"46"	4	7	8	1	3	0	"23"	1969	572.7053	565.551	7.154351	27020	3	6	0	37	0	1216	0	683	0	37157	"0500000US37157"	43	.0629575	.0087673	47	0	0
"North Carolina"	"Rockingham"	2010	"NC"	"ATL"	"10/13/2010"	"2,067"	"16"	"30"	"46"	4	7	8	1	3	0	"23"	1969	572.7053	565.551	7.154351	27020	3	18	0	52	0	1187	2	960	0	37157	"0500000US37157"	72	.075	.0087673	47	0	1
"North Carolina"	"Rowan"	2002	"NC"	"ATL"	"11/16/2010"	"5,851"	"29"	"58"	"87"	5	6	4	1	4	1	"21"	1970	523.7249	511.3735	12.35132	36987	3	0	0	50	0	2765	5	718	0	37159	"0500000US37159"	55	.0766017	.0180888	47	0	1
"North Carolina"	"Rowan"	2006	"NC"	"ATL"	"11/16/2010"	"5,851"	"29"	"58"	"87"	5	6	4	1	4	1	"21"	1970	523.7249	511.3735	12.35132	36987	3	8	0	66	0	2623	2	2627	0	37159	"0500000US37159"	76	.0289303	.0180888	47	0	0
"North Carolina"	"Rowan"	2010	"NC"	"ATL"	"11/16/2010"	"5,851"	"29"	"58"	"87"	5	6	4	1	4	1	"21"	1970	523.7249	511.3735	12.35132	36987	3	37	0	84	1	2573	4	967	0	37159	"0500000US37159"	126	.1302999	.0180888	47	0	1
"North Carolina"	"Rutherford"	2002	"NC"	"ATL"	"8/10/2010"	"1,914"	"9"	"25"	"34"	2	3	0	1	2	3	"11"	1971	565.8497	564.1509	1.698795	19769	3	0	0	27	0	753	6	376	0	37161	"0500000US37161"	33	.087766	.0122991	47	0	1
"North Carolina"	"Rutherford"	2006	"NC"	"ATL"	"8/10/2010"	"1,914"	"9"	"25"	"34"	2	3	0	1	2	3	"11"	1971	565.8497	564.1509	1.698795	19769	3	6	0	32	0	731	1	456	0	37161	"0500000US37161"	39	.0855263	.0122991	47	0	0
"North Carolina"	"Rutherford"	2010	"NC"	"ATL"	"8/10/2010"	"1,914"	"9"	"25"	"34"	2	3	0	1	2	3	"11"	1971	565.8497	564.1509	1.698795	19769	3	18	0	59	1	691	1	918	0	37161	"0500000US37161"	79	.0860566	.0122991	47	0	1
"North Carolina"	"Sampson"	2002	"NC"	"ATL"	"12/14/2010"	"2,549"	"31"	"152"	"183"	3	8	21	2	17	3	"54"	1972	946.5955	944.7401	1.855481	16688	3	0	0	36	0	2690	10	1450	0	37163	"0500000US37163"	46	.0317241	.0425975	47	0	1
"North Carolina"	"Sampson"	2006	"NC"	"ATL"	"12/14/2010"	"2,549"	"31"	"152"	"183"	3	8	21	2	17	3	"54"	1972	946.5955	944.7401	1.855481	16688	3	5	1	49	0	2615	0	1367	0	37163	"0500000US37163"	55	.0402341	.0425975	47	0	0
"North Carolina"	"Sampson"	2010	"NC"	"ATL"	"12/14/2010"	"2,549"	"31"	"152"	"183"	3	8	21	2	17	3	"54"	1972	946.5955	944.7401	1.855481	16688	3	25	0	91	1	2552	1	2313	0	37163	"0500000US37163"	118	.051016	.0425975	47	0	1
"North Carolina"	"Stanly"	2002	"NC"	"ATL"	"11/16/2010"	"2,946"	"11"	"16"	"27"	3	1	3	0	0	1	"8"	1974	404.8395	395.0857	9.75377	17141	3	0	0	12	0	461	2	343	0	37167	"0500000US37167"	14	.0408163	.0084509	47	0	1
"North Carolina"	"Stanly"	2006	"NC"	"ATL"	"11/16/2010"	"2,946"	"11"	"16"	"27"	3	1	3	0	0	1	"8"	1974	404.8395	395.0857	9.75377	17141	3	6	0	15	0	446	0	350	0	37167	"0500000US37167"	21	.06	.0084509	47	0	0
"North Carolina"	"Stanly"	2010	"NC"	"ATL"	"11/16/2010"	"2,946"	"11"	"16"	"27"	3	1	3	0	0	1	"8"	1974	404.8395	395.0857	9.75377	17141	3	15	0	20	0	432	0	590	0	37167	"0500000US37167"	35	.059322	.0084509	47	0	1
"North Carolina"	"Stokes"	2002	"NC"	"ATL"	"10/13/2010"	"994"	"0"	"3"	"3"	0	0	1	0	1	0	"2"	1975	455.6293	448.8573	6.772003	15148	3	0	0	13	0	403	0	299	0	37169	"0500000US37169"	13	.0434783	.0066454	47	0	1
"North Carolina"	"Stokes"	2006	"NC"	"ATL"	"10/13/2010"	"994"	"0"	"3"	"3"	0	0	1	0	1	0	"2"	1975	455.6293	448.8573	6.772003	15148	3	2	0	23	0	377	1	286	0	37169	"0500000US37169"	26	.0909091	.0066454	47	0	0
"North Carolina"	"Stokes"	2010	"NC"	"ATL"	"10/13/2010"	"994"	"0"	"3"	"3"	0	0	1	0	1	0	"2"	1975	455.6293	448.8573	6.772003	15148	3	8	0	33	2	359	1	369	0	37169	"0500000US37169"	44	.1192412	.0066454	47	0	1
"North Carolina"	"Surry"	2002	"NC"	"ATL"	"10/13/2010"	"1,548"	"17"	"42"	"59"	3	5	4	0	5	1	"18"	1976	536.3036	532.1662	4.137414	21746	3	0	0	25	0	1844	1	662	0	37171	"0500000US37171"	26	.0392749	.0198173	47	0	1
"North Carolina"	"Surry"	2006	"NC"	"ATL"	"10/13/2010"	"1,548"	"17"	"42"	"59"	3	5	4	0	5	1	"18"	1976	536.3036	532.1662	4.137414	21746	3	5	0	32	0	1789	0	907	0	37171	"0500000US37171"	37	.0407938	.0198173	47	0	0
"North Carolina"	"Surry"	2010	"NC"	"ATL"	"10/13/2010"	"1,548"	"17"	"42"	"59"	3	5	4	0	5	1	"18"	1976	536.3036	532.1662	4.137414	21746	3	22	0	42	4	1754	4	1234	0	37171	"0500000US37171"	72	.0583468	.0198173	47	0	1
"North Carolina"	"Union"	2002	"NC"	"ATL"	"3/30/2010"	"13,262"	"82"	"322"	"404"	25	43	72	3	27	12	"182"	1980	639.5267	631.5203	8.006386	55150	3	0	0	119	0	6405	15	1387	0	37179	"0500000US37179"	134	.0966114	.0229468	47	0	1
"North Carolina"	"Union"	2006	"NC"	"ATL"	"3/30/2010"	"13,262"	"82"	"322"	"404"	25	43	72	3	27	12	"182"	1980	639.5267	631.5203	8.006386	55150	3	24	0	220	0	6054	1	1743	0	37179	"0500000US37179"	245	.1405623	.0229468	47	0	0
"North Carolina"	"Union"	2010	"NC"	"ATL"	"3/30/2010"	"13,262"	"82"	"322"	"404"	25	43	72	3	27	12	"182"	1980	639.5267	631.5203	8.006386	55150	3	157	0	448	8	5681	5	5564	0	37179	"0500000US37179"	618	.1110712	.0229468	47	0	1
"North Carolina"	"Vance"	2002	"NC"	"ATL"	"12/14/2010"	"2,770"	"13"	"19"	"32"	1	0	0	0	1	1	"3"	1981	269.8199	253.5173	16.30254	10765	3	0	0	2	1	642	0	311	0	37181	"0500000US37181"	3	.0096463	.011228	47	0	1
"North Carolina"	"Vance"	2006	"NC"	"ATL"	"12/14/2010"	"2,770"	"13"	"19"	"32"	1	0	0	0	1	1	"3"	1981	269.8199	253.5173	16.30254	10765	3	5	0	16	0	608	0	657	0	37181	"0500000US37181"	21	.0319635	.011228	47	0	0
"North Carolina"	"Vance"	2010	"NC"	"ATL"	"12/14/2010"	"2,770"	"13"	"19"	"32"	1	0	0	0	1	1	"3"	1981	269.8199	253.5173	16.30254	10765	3	14	0	24	0	591	0	505	0	37181	"0500000US37181"	38	.0752475	.011228	47	0	1
"North Carolina"	"Wake"	2002	"NC"	"ATL"	"11/12/2008"	"117,971"	"834"	"6,888"	"7,722"	397	276	507	53	451	166	"1,850"	1982	857.3217	835.2186	22.10307	225154	3	0	0	957	3	28859	95	7681	0	37183	"0500000US37183"	1055	.1373519	.0235906	47	0	1
"North Carolina"	"Wake"	2006	"NC"	"ATL"	"11/12/2008"	"117,971"	"834"	"6,888"	"7,722"	397	276	507	53	451	166	"1,850"	1982	857.3217	835.2186	22.10307	225154	3	175	1	1323	3	27252	21	10981	0	37183	"0500000US37183"	1523	.1386941	.0235906	47	0	0
"North Carolina"	"Wake"	2010	"NC"	"ATL"	"11/12/2008"	"117,971"	"834"	"6,888"	"7,722"	397	276	507	53	451	166	"1,850"	1982	857.3217	835.2186	22.10307	225154	3	756	0	2395	27	25525	72	19828	0	37183	"0500000US37183"	3250	.1639096	.0235906	47	0	1
"North Carolina"	"Warren"	2002	"NC"	"ATL"	"1/19/2011"	"604"	"2"	"3"	"5"	0	0	0	0	1	0	"1"	1983	443.7619	428.4561	15.30573	6041	3	0	0	3	0	128	1	66	0	37185	"0500000US37185"	4	.0606061	.0088213	47	0	1
"North Carolina"	"Warren"	2006	"NC"	"ATL"	"1/19/2011"	"604"	"2"	"3"	"5"	0	0	0	0	1	0	"1"	1983	443.7619	428.4561	15.30573	6041	3	0	0	3	0	128	0	179	0	37185	"0500000US37185"	3	.0167598	.0088213	47	0	0
"North Carolina"	"Warren"	2010	"NC"	"ATL"	"1/19/2011"	"604"	"2"	"3"	"5"	0	0	0	0	1	0	"1"	1983	443.7619	428.4561	15.30573	6041	3	1	0	8	0	122	0	179	0	37185	"0500000US37185"	9	.0502793	.0088213	47	0	1
"North Carolina"	"Watauga"	2002	"NC"	"ATL"	"10/13/2010"	"902"	"3"	"10"	"13"	1	0	4	1	2	0	"8"	1985	313.4524	312.5558	.8965794	11583	3	0	0	11	0	854	2	342	0	37189	"0500000US37189"	13	.0380117	.0097104	47	0	1
"North Carolina"	"Watauga"	2006	"NC"	"ATL"	"10/13/2010"	"902"	"3"	"10"	"13"	1	0	4	1	2	0	"8"	1985	313.4524	312.5558	.8965794	11583	3	8	0	27	0	803	0	300	0	37189	"0500000US37189"	35	.1166667	.0097104	47	0	0
"North Carolina"	"Watauga"	2010	"NC"	"ATL"	"10/13/2010"	"902"	"3"	"10"	"13"	1	0	4	1	2	0	"8"	1985	313.4524	312.5558	.8965794	11583	3	23	0	29	13	772	1	483	0	37189	"0500000US37189"	66	.136646	.0097104	47	0	1
"North Carolina"	"Wayne"	2002	"NC"	"ATL"	"12/14/2010"	"3,144"	"27"	"25"	"52"	2	2	0	0	0	0	"4"	1986	556.8525	553.087	3.765499	29828	3	0	0	43	0	2862	12	1227	0	37191	"0500000US37191"	55	.0448248	.0177047	47	0	1
"North Carolina"	"Wayne"	2006	"NC"	"ATL"	"12/14/2010"	"3,144"	"27"	"25"	"52"	2	2	0	0	0	0	"4"	1986	556.8525	553.087	3.765499	29828	3	19	0	41	0	2737	2	1519	0	37191	"0500000US37191"	62	.0408163	.0177047	47	0	0
"North Carolina"	"Wayne"	2010	"NC"	"ATL"	"12/14/2010"	"3,144"	"27"	"25"	"52"	2	2	0	0	0	0	"4"	1986	556.8525	553.087	3.765499	29828	3	65	0	102	2	2628	2	2586	0	37191	"0500000US37191"	171	.0661253	.0177047	47	0	1
"North Carolina"	"Wilkes"	2002	"NC"	"ATL"	"10/13/2010"	"1,326"	"7"	"8"	"15"	0	0	1	0	0	0	"1"	1987	756.9203	754.2781	2.642194	21103	3	0	0	16	0	905	1	337	0	37193	"0500000US37193"	17	.0504451	.0082925	47	0	1
"North Carolina"	"Wilkes"	2006	"NC"	"ATL"	"10/13/2010"	"1,326"	"7"	"8"	"15"	0	0	1	0	0	0	"1"	1987	756.9203	754.2781	2.642194	21103	3	4	0	20	0	867	0	565	0	37193	"0500000US37193"	24	.0424779	.0082925	47	0	0
"North Carolina"	"Wilkes"	2010	"NC"	"ATL"	"10/13/2010"	"1,326"	"7"	"8"	"15"	0	0	1	0	0	0	"1"	1987	756.9203	754.2781	2.642194	21103	3	15	0	46	3	823	4	786	0	37193	"0500000US37193"	68	.086514	.0082925	47	0	1
"North Carolina"	"Wilson"	2002	"NC"	"ATL"	"1/19/2011"	"2,612"	"14"	"19"	"33"	1	4	0	0	1	0	"6"	1988	373.7325	368.1743	5.558183	19197	3	0	0	32	0	1644	4	686	0	37195	"0500000US37195"	36	.0524781	.0122486	47	0	1
"North Carolina"	"Wilson"	2006	"NC"	"ATL"	"1/19/2011"	"2,612"	"14"	"19"	"33"	1	4	0	0	1	0	"6"	1988	373.7325	368.1743	5.558183	19197	3	7	0	33	0	1566	0	1219	0	37195	"0500000US37195"	40	.0328138	.0122486	47	0	0
"North Carolina"	"Wilson"	2010	"NC"	"ATL"	"1/19/2011"	"2,612"	"14"	"19"	"33"	1	4	0	0	1	0	"6"	1988	373.7325	368.1743	5.558183	19197	3	55	0	53	1	1497	0	862	0	37195	"0500000US37195"	109	.1264501	.0122486	47	0	1
"North Carolina"	"Yadkin"	2002	"NC"	"ATL"	"10/13/2010"	"723"	"9"	"10"	"19"	0	2	0	0	0	0	"2"	1989	337.5057	334.8292	2.676547	11794	3	0	0	9	0	1021	1	385	0	37197	"0500000US37197"	10	.025974	.018018	47	0	1
"North Carolina"	"Yadkin"	2006	"NC"	"ATL"	"10/13/2010"	"723"	"9"	"10"	"19"	0	2	0	0	0	0	"2"	1989	337.5057	334.8292	2.676547	11794	3	5	0	29	0	980	0	490	0	37197	"0500000US37197"	34	.0693878	.018018	47	0	0
"North Carolina"	"Yadkin"	2010	"NC"	"ATL"	"10/13/2010"	"723"	"9"	"10"	"19"	0	2	0	0	0	0	"2"	1989	337.5057	334.8292	2.676547	11794	3	10	0	50	0	954	0	457	0	37197	"0500000US37197"	60	.131291	.018018	47	0	1
"North Carolina"	"Yancey"	2002	"NC"	"ATL"	"7/13/2010"	"412"	"2"	"3"	"5"	2	0	0	0	0	0	"2"	1990	313.1604	312.5972	.5632119	5837	3	0	0	4	0	132	2	72	0	37199	"0500000US37199"	6	.0833333	.0067909	47	0	1
"North Carolina"	"Yancey"	2006	"NC"	"ATL"	"7/13/2010"	"412"	"2"	"3"	"5"	2	0	0	0	0	0	"2"	1990	313.1604	312.5972	.5632119	5837	3	6	0	5	0	122	1	94	0	37199	"0500000US37199"	12	.1276596	.0067909	47	0	0
"North Carolina"	"Yancey"	2010	"NC"	"ATL"	"7/13/2010"	"412"	"2"	"3"	"5"	2	0	0	0	0	0	"2"	1990	313.1604	312.5972	.5632119	5837	3	14	0	11	0	105	4	94	0	37199	"0500000US37199"	29	.3085106	.0067909	47	0	1
"North Dakota"	"Burleigh"	2002	"ND"	"SPM"	"4/10/2012"	"1,523"	"4"	"7"	"11"	0	0	0	0	0	0	"0"	1998	1668.297	1632.653	35.64399	23440	3	0	0	0	0	468	0	258	0	38015	"0500000US38015"	0	0	.0078467	36	0	0
"North Dakota"	"Burleigh"	2006	"ND"	"SPM"	"4/10/2012"	"1,523"	"4"	"7"	"11"	0	0	0	0	0	0	"0"	1998	1668.297	1632.653	35.64399	23440	3	0	0	1	96	391	0	588	0	38015	"0500000US38015"	97	.164966	.0078467	36	0	1
"North Dakota"	"Burleigh"	2010	"ND"	"SPM"	"4/10/2012"	"1,523"	"4"	"7"	"11"	0	0	0	0	0	0	"0"	1998	1668.297	1632.653	35.64399	23440	3	7	0	79	1	381	20	588	0	38015	"0500000US38015"	107	.1819728	.0078467	36	0	1
"North Dakota"	"Cass"	2002	"ND"	"SPM"	"4/10/2012"	"1,301"	"31"	"44"	"75"	0	0	0	0	0	0	"0"	1999	1767.9	1764.937	2.962494	34294	3	0	0	0	99	1270	0	743	0	38017	"0500000US38017"	99	.1332436	.0122181	36	0	0
"North Dakota"	"Cass"	2006	"ND"	"SPM"	"4/10/2012"	"1,301"	"31"	"44"	"75"	0	0	0	0	0	0	"0"	1999	1767.9	1764.937	2.962494	34294	3	0	0	0	156	1299	0	1997	0	38017	"0500000US38017"	156	.0781172	.0122181	36	0	1
"North Dakota"	"Cass"	2010	"ND"	"SPM"	"4/10/2012"	"1,301"	"31"	"44"	"75"	0	0	0	0	0	0	"0"	1999	1767.9	1764.937	2.962494	34294	3	26	0	122	7	1281	19	1719	0	38017	"0500000US38017"	174	.1012216	.0122181	36	0	1
"North Dakota"	"Grand Forks"	2002	"ND"	"SPM"	"4/10/2012"	"679"	"4"	"10"	"14"	0	0	0	0	0	0	"0"	2008	1439.503	1436.376	3.126684	14344	3	0	0	0	0	710	0	827	0	38035	"0500000US38035"	0	0	.0179477	36	0	0
"North Dakota"	"Grand Forks"	2006	"ND"	"SPM"	"4/10/2012"	"679"	"4"	"10"	"14"	0	0	0	0	0	0	"0"	2008	1439.503	1436.376	3.126684	14344	3	0	0	0	54	666	0	1190	0	38035	"0500000US38035"	54	.0453782	.0179477	36	0	1
"North Dakota"	"Grand Forks"	2010	"ND"	"SPM"	"4/10/2012"	"679"	"4"	"10"	"14"	0	0	0	0	0	0	"0"	2008	1439.503	1436.376	3.126684	14344	3	15	0	69	1	626	9	1190	0	38035	"0500000US38035"	94	.0789916	.0179477	36	0	1
"North Dakota"	"Pembina"	2002	"ND"	"SPM"	"4/10/2012"	"51"	"4"	"5"	"9"	0	0	0	0	0	0	"0"	2024	1121.395	1118.694	2.701199	2532	3	0	0	0	2	116	0	114	0	38067	"0500000US38067"	2	.0175439	.0176717	36	0	0
"North Dakota"	"Pembina"	2006	"ND"	"SPM"	"4/10/2012"	"51"	"4"	"5"	"9"	0	0	0	0	0	0	"0"	2024	1121.395	1118.694	2.701199	2532	3	0	0	0	4	123	0	130	0	38067	"0500000US38067"	4	.0307692	.0176717	36	0	1
"North Dakota"	"Pembina"	2010	"ND"	"SPM"	"4/10/2012"	"51"	"4"	"5"	"9"	0	0	0	0	0	0	"0"	2024	1121.395	1118.694	2.701199	2532	3	0	0	2	1	121	3	130	0	38067	"0500000US38067"	6	.0461538	.0176717	36	0	1
"North Dakota"	"Stark"	2002	"ND"	"SPM"	"4/10/2012"	"625"	"2"	"15"	"17"	0	0	0	0	0	0	"0"	2035	1340.193	1334.735	5.457863	6860	3	0	0	0	0	262	0	150	0	38089	"0500000US38089"	0	0	.0114468	36	0	0
"North Dakota"	"Stark"	2006	"ND"	"SPM"	"4/10/2012"	"625"	"2"	"15"	"17"	0	0	0	0	0	0	"0"	2035	1340.193	1334.735	5.457863	6860	3	0	0	0	28	266	0	210	0	38089	"0500000US38089"	28	.1333333	.0114468	36	0	1
"North Dakota"	"Stark"	2010	"ND"	"SPM"	"4/10/2012"	"625"	"2"	"15"	"17"	0	0	0	0	0	0	"0"	2035	1340.193	1334.735	5.457863	6860	3	7	0	10	2	272	3	210	0	38089	"0500000US38089"	22	.1047619	.0114468	36	0	1
"North Dakota"	"Traill"	2002	"ND"	"SPM"	"4/10/2012"	"44"	"0"	"0"	"0"	0	0	0	0	0	0	"0"	2039	862.5139	861.9493	.5645524	2443	3	0	0	0	1	89	0	71	0	38097	"0500000US38097"	1	.0140845	.0132989	36	0	0
"North Dakota"	"Traill"	2006	"ND"	"SPM"	"4/10/2012"	"44"	"0"	"0"	"0"	0	0	0	0	0	0	"0"	2039	862.5139	861.9493	.5645524	2443	3	0	0	0	2	87	0	104	0	38097	"0500000US38097"	2	.0192308	.0132989	36	0	1
"North Dakota"	"Traill"	2010	"ND"	"SPM"	"4/10/2012"	"44"	"0"	"0"	"0"	0	0	0	0	0	0	"0"	2039	862.5139	861.9493	.5645524	2443	3	0	0	3	0	80	6	104	0	38097	"0500000US38097"	9	.0865385	.0132989	36	0	1
"North Dakota"	"Walsh"	2002	"ND"	"SPM"	"4/10/2012"	"127"	"2"	"1"	"3"	0	0	0	0	0	0	"0"	2040	1294.095	1281.931	12.16388	3588	3	0	0	0	0	469	0	352	0	38099	"0500000US38099"	0	0	.04227	36	0	0
"North Dakota"	"Walsh"	2006	"ND"	"SPM"	"4/10/2012"	"127"	"2"	"1"	"3"	0	0	0	0	0	0	"0"	2040	1294.095	1281.931	12.16388	3588	3	0	0	0	25	434	0	429	0	38099	"0500000US38099"	25	.0582751	.04227	36	0	1
"North Dakota"	"Walsh"	2010	"ND"	"SPM"	"4/10/2012"	"127"	"2"	"1"	"3"	0	0	0	0	0	0	"0"	2040	1294.095	1281.931	12.16388	3588	3	0	0	9	1	427	22	429	0	38099	"0500000US38099"	32	.0745921	.04227	36	0	1
